model,dataset,signal,correlation,p_value,raw_auroc,predictive_power,auroc_oriented,direction,n,missing_rate,class_balance,p_value_fdr
llama,gsm8k,entropy_range_approx,-0.11461947284043013,3.2404312363567742e-06,0.41175019433156923,0.5882498056684308,0.5882498056684308,lower_better,1641,0.0,0.8007312614259597,1.3703000064855118e-05
llama,gsm8k,entropy_slope,-0.012746744059627956,0.6058623421815027,0.4945680253585243,0.5054319746414757,0.5054319746414757,lower_better,1641,0.0,0.8007312614259597,0.689697675671205
llama,gsm8k,entropy_std,-0.20978108522970515,8.901709457148749e-18,0.34628721973198534,0.6537127802680147,0.6537127802680147,lower_better,1641,0.0,0.8007312614259597,1.859385277435375e-16
llama,gsm8k,failure_risk,-0.004962478477727463,0.8407968034173979,0.49593649197771356,0.5040635080222864,0.5040635080222864,lower_better,1641,0.0,0.8007312614259597,0.8690024469825184
llama,gsm8k,failure_risk_is_zero,0.020217217708177315,0.4131036638433876,0.5118100065630542,0.5118100065630542,0.5118100065630542,higher_better,1641,0.0,0.8007312614259597,0.5149866483750901
llama,gsm8k,focused_head_mean,0.005168910790608593,0.8342682368488396,0.5022598317810081,0.5022598317810081,0.5022598317810081,higher_better,1641,0.0,0.8007312614259597,0.865282377153695
llama,gsm8k,focused_head_mean_zscore,0.005168910790608588,0.8342682368488396,0.5022598317810081,0.5022598317810081,0.5022598317810081,higher_better,1641,0.0,0.8007312614259597,0.865282377153695
llama,gsm8k,focused_head_rate,0.005168910790608593,0.8342682368488396,0.5022598317810081,0.5022598317810081,0.5022598317810081,higher_better,1641,0.0,0.8007312614259597,0.865282377153695
llama,gsm8k,hidden_max_abs_last_layer_mean,-0.08276494529257056,0.0007909267602561652,0.4408254553409763,0.5591745446590237,0.5591745446590237,lower_better,1641,0.0,0.8007312614259597,0.0021813602009770378
llama,gsm8k,hidden_max_abs_last_layer_mean_zscore,-0.08276494529257057,0.0007909267602561652,0.4408254553409763,0.5591745446590237,0.5591745446590237,lower_better,1641,0.0,0.8007312614259597,0.0021813602009770378
llama,gsm8k,hidden_std_last_layer_mean,0.059265517823239446,0.016346609448238344,0.5454712598736728,0.5454712598736728,0.5454712598736728,higher_better,1641,0.0,0.8007312614259597,0.033154408504734195
llama,gsm8k,hidden_std_last_layer_mean_zscore,0.05926551782323944,0.016346609448238344,0.5454712598736728,0.5454712598736728,0.5454712598736728,higher_better,1641,0.0,0.8007312614259597,0.033154408504734195
llama,gsm8k,high_entropy_frac,-0.09668337690748673,8.753297724563477e-05,0.41395300667011103,0.586046993329889,0.586046993329889,lower_better,1641,0.0,0.8007312614259597,0.0002749215353297364
llama,gsm8k,high_entropy_steps,-0.09766558569968158,7.406884848898625e-05,0.4139041328622829,0.5860958671377171,0.5860958671377171,lower_better,1641,0.0,0.8007312614259597,0.00023724032164541635
llama,gsm8k,l2_norm_cross_layer_max,0.11247478695816596,4.940526846038363e-06,0.5727125894274318,0.5727125894274318,0.5727125894274318,higher_better,1641,0.0,0.8007312614259597,1.9764958603031662e-05
llama,gsm8k,l2_norm_cross_layer_max_zscore,0.11247478695816597,4.940526846038363e-06,0.5727125894274318,0.5727125894274318,0.5727125894274318,higher_better,1641,0.0,0.8007312614259597,1.9764958603031662e-05
llama,gsm8k,l2_norm_last_layer_mean,0.05935782845838385,0.01617999504971069,0.5455550435442353,0.5455550435442353,0.5455550435442353,higher_better,1641,0.0,0.8007312614259597,0.03309627777855925
llama,gsm8k,l2_norm_last_layer_mean_zscore,0.05935782845838385,0.01617999504971069,0.5455550435442353,0.5455550435442353,0.5455550435442353,higher_better,1641,0.0,0.8007312614259597,0.03309627777855925
llama,gsm8k,l2_norm_slope,-0.013064339218021555,0.5969122922136613,0.48920587044251745,0.5107941295574825,0.5107941295574825,lower_better,1641,0.0,0.8007312614259597,0.6864793808172445
llama,gsm8k,late50p_entropy_mean,-0.14445475312120756,4.148736632935812e-09,0.402096453623411,0.5979035463765889,0.5979035463765889,lower_better,1641,0.0,0.8007312614259597,3.08532482932123e-08
llama,gsm8k,late50p_margin_mean,0.1390213412745524,1.5599168809872735e-08,0.5932814805505517,0.5932814805505517,0.5932814805505517,higher_better,1641,0.0,0.8007312614259597,9.704482903834289e-08
llama,gsm8k,late50p_surprisal_mean,-0.14217523826600792,7.275781744340318e-09,0.40390711183723627,0.5960928881627637,0.5960928881627637,lower_better,1641,0.0,0.8007312614259597,4.8035008046818226e-08
llama,gsm8k,margin_diff_std,-0.14047756069220946,1.0992087203952782e-08,0.3944116291734741,0.605588370826526,0.605588370826526,lower_better,1641,0.0,0.8007312614259597,7.041465763324208e-08
llama,gsm8k,margin_early_late_delta,0.0020687579681308876,0.9332630882634639,0.4961948249619482,0.5038051750380518,0.5038051750380518,lower_better,1641,0.0,0.8007312614259597,0.9419987801972873
llama,gsm8k,margin_mean,0.19110645961828554,5.82187864160737e-15,0.631670692937502,0.631670692937502,0.631670692937502,higher_better,1641,0.0,0.8007312614259597,6.384331323932149e-14
llama,gsm8k,margin_min,0.08272426134677605,0.0007956738909282548,0.5535750026764228,0.5535750026764228,0.5535750026764228,higher_better,1641,0.0,0.8007312614259597,0.0021813602009770378
llama,gsm8k,margin_range,-0.08272426134677609,0.0007956738909282548,0.44642499732357716,0.5535750026764228,0.5535750026764228,lower_better,1641,0.0,0.8007312614259597,0.0021813602009770378
llama,gsm8k,margin_slope,0.0313864662478798,0.20380454113820812,0.5221747448089034,0.5221747448089034,0.5221747448089034,higher_better,1641,0.0,0.8007312614259597,0.2793676655008912
llama,gsm8k,margin_std,-0.17295549823249967,1.7361568176860912e-12,0.3713850837138508,0.6286149162861492,0.6286149162861492,lower_better,1641,0.0,0.8007312614259597,1.701959789458941e-11
llama,gsm8k,max_compound_severity,0.06094629057697819,0.013537639710219778,0.525892645190119,0.525892645190119,0.525892645190119,higher_better,1641,0.0,0.8007312614259597,0.028254364169394183
llama,gsm8k,n_compound_signals,0.06094629057697821,0.013537639710219778,0.525892645190119,0.525892645190119,0.525892645190119,higher_better,1641,0.0,0.8007312614259597,0.028254364169394183
llama,gsm8k,n_warning_signals,-0.014476482197672808,0.5578651648599763,0.4892291436843404,0.5107708563156597,0.5107708563156597,lower_better,1641,0.0,0.8007312614259597,0.6526921549085075
llama,gsm8k,perplexity_max,-0.1384761208413803,1.7767163218589735e-08,0.38394448866360387,0.6160555113363961,0.6160555113363961,lower_better,1641,0.0,0.8007312614259597,1.0844674153233545e-07
llama,gsm8k,perplexity_mean,-0.20146942147293634,1.7251715845924814e-16,0.34793961990141453,0.6520603800985855,0.6520603800985855,lower_better,1641,0.0,0.8007312614259597,2.4264913374594252e-15
llama,gsm8k,repetition_detected,0.03021989426077498,0.22112878513334822,0.502283105022831,0.502283105022831,0.502283105022831,higher_better,1641,0.0,0.8007312614259597,0.2994278021832836
llama,gsm8k,risk_score,0.030307183242290713,0.21979708904235362,0.4324971257546349,0.5675028742453652,0.5675028742453652,lower_better,1641,0.0,0.8007312614259597,0.2993867718113743
llama,gsm8k,risk_score_is_one,0.03021989426077498,0.22112878513334822,0.502283105022831,0.502283105022831,0.502283105022831,higher_better,1641,0.0,0.8007312614259597,0.2994278021832836
llama,gsm8k,risk_score_is_zero,-0.03721527684145242,0.13182693340044752,0.4977029310320752,0.5022970689679248,0.5022970689679248,lower_better,1641,0.0,0.8007312614259597,0.20021602326312102
llama,gsm8k,surprisal_diff_std,-0.19153220571552623,5.057599568440679e-15,0.36534800478497853,0.6346519952150215,0.6346519952150215,lower_better,1641,0.0,0.8007312614259597,5.740819159265123e-14
llama,gsm8k,surprisal_early_late_delta,0.012619716140547537,0.609458800892751,0.5206084556342191,0.5206084556342191,0.5206084556342191,higher_better,1641,0.0,0.8007312614259597,0.689697675671205
llama,gsm8k,surprisal_max,-0.1491617706237701,1.2646449356892646e-09,0.38646381709093786,0.6135361829090622,0.6135361829090622,lower_better,1641,0.0,0.8007312614259597,1.0101546585073509e-08
llama,gsm8k,surprisal_mean,-0.20063959997623138,2.303216444092451e-16,0.35885244299219415,0.6411475570078058,0.6411475570078058,lower_better,1641,0.0,0.8007312614259597,3.0411857945465627e-15
llama,gsm8k,surprisal_p90,-0.19808146149898337,5.569169668672584e-16,0.36111692942156687,0.6388830705784332,0.6388830705784332,lower_better,1641,0.0,0.8007312614259597,7.206505551262324e-15
llama,gsm8k,surprisal_range,-0.1491617706237701,1.2646449356892646e-09,0.38646381709093786,0.6135361829090622,0.6135361829090622,lower_better,1641,0.0,0.8007312614259597,1.0101546585073509e-08
llama,gsm8k,surprisal_slope,-0.013010873059272387,0.5984147925516629,0.48970159049334616,0.5102984095066538,0.5102984095066538,lower_better,1641,0.0,0.8007312614259597,0.6864793808172445
llama,gsm8k,surprisal_std,-0.19774701888381552,6.245095457048367e-16,0.35814726376495887,0.6418527362350411,0.6418527362350411,lower_better,1641,0.0,0.8007312614259597,7.922699530804497e-15
llama,gsm8k,surprisal_volatility,0.14930880397897822,3.037724279718025e-09,0.6182156385790778,0.6182156385790778,0.6182156385790778,higher_better,1562,0.0481413772090189,0.8007312614259597,2.3122442458559556e-08
llama,gsm8k,topk_mass_mean,0.12933284901363468,1.4620203198217677e-07,0.63649639962949,0.63649639962949,0.63649639962949,higher_better,1641,0.0,0.8007312614259597,7.69046460914377e-07
llama,gsm8k,topk_mass_std,-0.1567179068432812,1.7346077934544345e-10,0.36743095992813224,0.6325690400718678,0.6325690400718678,lower_better,1641,0.0,0.8007312614259597,1.5373852635137249e-09
llama,gsm8k,warning_density_per_100t,0.0339310020924132,0.16948268589832272,0.5005236479410163,0.5005236479410163,0.5005236479410163,higher_better,1641,0.0,0.8007312614259597,0.24313813254149622
llama,humaneval,attention_collapse_detected,-0.006401928579623624,0.7955863795012367,0.4987391136716235,0.5012608863283765,0.5012608863283765,lower_better,1640,0.0,0.27987804878048783,0.841085600551144
llama,humaneval,attn_entropy_norm_mean,0.09724204690965314,8.001639844054713e-05,0.5596158493503715,0.5596158493503715,0.5596158493503715,higher_better,1640,0.0,0.27987804878048783,0.0002537774989756568
llama,humaneval,attn_entropy_norm_std,-0.09944855364892556,5.4766945306450424e-05,0.43404005689207664,0.5659599431079234,0.5659599431079234,lower_better,1640,0.0,0.27987804878048783,0.0001780613749410725
llama,humaneval,collapsed_rate_mean,-0.11250023953580898,4.9488768063232296e-06,0.40914516149860075,0.5908548385013992,0.5908548385013992,lower_better,1640,0.0,0.27987804878048783,1.9764958603031662e-05
llama,humaneval,collapsed_rate_mean_zscore,-0.11250023953580893,4.9488768063232296e-06,0.40914516149860075,0.5908548385013992,0.5908548385013992,lower_better,1640,0.0,0.27987804878048783,1.9764958603031662e-05
llama,humaneval,compound_density_per_100t,-0.007976184664377276,0.7468696538229261,0.497719889536396,0.502280110463604,0.502280110463604,lower_better,1640,0.0,0.27987804878048783,0.7987184562370797
llama,humaneval,concentration_max_mean,0.04588084808793381,0.06322665026488944,0.5320008707217951,0.5320008707217951,0.5320008707217951,higher_better,1640,0.0,0.27987804878048783,0.10516103527347935
llama,humaneval,concentration_min_mean,-0.032641853427499604,0.18642185692907715,0.4954757516893294,0.5045242483106707,0.5045242483106707,lower_better,1640,0.0,0.27987804878048783,0.2610713018032747
llama,humaneval,cs_confident_repetition_risk,-0.06386886412396112,0.009677023870825006,0.4881318036669932,0.5118681963330067,0.5118681963330067,lower_better,1640,0.0,0.27987804878048783,0.021515582283243226
llama,humaneval,early10_entropy_mean,-0.10719463935512448,1.3596265232892895e-05,0.4369621402046565,0.5630378597953435,0.5630378597953435,lower_better,1640,0.0,0.27987804878048783,5.0267334889609735e-05
llama,humaneval,early10_entropy_slope,-0.0389036879360038,0.11528547914280211,0.47353614510062186,0.5264638548993781,0.5264638548993781,lower_better,1640,0.0,0.27987804878048783,0.17759453572712613
llama,humaneval,early10_margin_mean,0.08075597501457368,0.001063292081297699,0.5432455417014863,0.5432455417014863,0.5432455417014863,higher_better,1640,0.0,0.27987804878048783,0.0028545642182556483
llama,humaneval,early10_margin_slope,0.04302457726194862,0.08153632987425968,0.5327027979316667,0.5327027979316667,0.5327027979316667,higher_better,1640,0.0,0.27987804878048783,0.1312288692254876
llama,humaneval,early10_surprisal_mean,-0.11049611882167415,7.288667601926275e-06,0.43198777299987645,0.5680122270001235,0.5680122270001235,lower_better,1640,0.0,0.27987804878048783,2.8931091646909816e-05
llama,humaneval,early10_surprisal_slope,0.0038790583208414492,0.8752679362691795,0.5086943047046648,0.5086943047046648,0.5086943047046648,higher_better,1640,0.0,0.27987804878048783,0.8960417005793657
llama,humaneval,early25p_entropy_mean,0.005593608352579859,0.8209269357448338,0.48622617736529183,0.5137738226347082,0.5137738226347082,lower_better,1640,0.0,0.27987804878048783,0.8622398172514731
llama,humaneval,early25p_entropy_slope,0.05963972605260936,0.015712172786869413,0.5320276195905025,0.5320276195905025,0.5320276195905025,higher_better,1640,0.0,0.27987804878048783,0.032375082143644936
llama,humaneval,early25p_margin_mean,0.008012904509202265,0.7457444644665224,0.5172382623196988,0.5172382623196988,0.5172382623196988,higher_better,1640,0.0,0.27987804878048783,0.7987184562370797
llama,humaneval,early25p_margin_slope,-0.04182698421476991,0.09039585167650173,0.4796441109137229,0.5203558890862772,0.5203558890862772,lower_better,1640,0.0,0.27987804878048783,0.14127081167801117
llama,humaneval,early25p_surprisal_mean,-0.009620641543867861,0.6970407471730721,0.48016986454003935,0.5198301354599606,0.5198301354599606,lower_better,1640,0.0,0.27987804878048783,0.7605149467470113
llama,humaneval,early25p_surprisal_slope,0.06127648970866608,0.013066592773972666,0.5412864176623703,0.5412864176623703,0.5412864176623703,higher_better,1640,0.0,0.27987804878048783,0.027725746159516763
llama,humaneval,early50p_entropy_mean,0.06778451615018802,0.0060302952791369555,0.51750206150764,0.51750206150764,0.51750206150764,higher_better,1640,0.0,0.27987804878048783,0.014239419874458432
llama,humaneval,early50p_entropy_slope,0.06897123168661871,0.005200893577154887,0.5322858845297457,0.5322858845297457,0.5322858845297457,higher_better,1640,0.0,0.27987804878048783,0.012602914398573828
llama,humaneval,early50p_margin_mean,-0.04477105722446409,0.06989105000978854,0.4945127924158656,0.5054872075841343,0.5054872075841343,lower_better,1640,0.0,0.27987804878048783,0.1150623647743847
llama,humaneval,early50p_margin_slope,-0.053853505112807176,0.029196695301302675,0.47768498687460687,0.5223150131253931,0.5223150131253931,lower_better,1640,0.0,0.27987804878048783,0.05443879498542603
llama,humaneval,early50p_surprisal_mean,0.06235269087379541,0.011549302545985761,0.5176348834763936,0.5176348834763936,0.5176348834763936,higher_better,1640,0.0,0.27987804878048783,0.024914485077967098
llama,humaneval,early50p_surprisal_slope,0.08362715346784136,0.0006989292016197136,0.5379031469582847,0.5379031469582847,0.5379031469582847,higher_better,1640,0.0,0.27987804878048783,0.001957606898043094
llama,humaneval,entropy_diff_std,0.056174115395670084,0.022909518119692614,0.5258680007895528,0.5258680007895528,0.5258680007895528,higher_better,1640,0.0,0.27987804878048783,0.043983555559172466
llama,humaneval,entropy_early_late_delta,0.05482681010571043,0.0263988328663985,0.5176127464816014,0.5176127464816014,0.5176127464816014,higher_better,1640,0.0,0.27987804878048783,0.05002056023971501
llama,humaneval,entropy_max,0.06344584301919153,0.010170108593191445,0.5493710326354646,0.5493710326354646,0.5493710326354646,higher_better,1640,0.0,0.27987804878048783,0.02230528901625378
llama,humaneval,entropy_mean,0.0773868125411859,0.001711282037591813,0.5160576225974443,0.5160576225974443,0.5160576225974443,higher_better,1640,0.0,0.27987804878048783,0.004446584250288767
llama,humaneval,entropy_p90,0.040011107143966336,0.10528824791538269,0.5133587539823532,0.5133587539823532,0.5133587539823532,higher_better,1640,0.0,0.27987804878048783,0.16297008708433636
llama,humaneval,entropy_range,0.06344584301919153,0.010170108593191445,0.5493710326354646,0.5493710326354646,0.5493710326354646,higher_better,1640,0.0,0.27987804878048783,0.02230528901625378
llama,humaneval,entropy_range_approx,0.054139520635852534,0.028349208469514012,0.5414579793720105,0.5414579793720105,0.5414579793720105,higher_better,1640,0.0,0.27987804878048783,0.05301138115542071
llama,humaneval,entropy_slope,0.03429726734247794,0.16505092358188572,0.5027662019742509,0.5027662019742509,0.5027662019742509,higher_better,1640,0.0,0.27987804878048783,0.23889921153798674
llama,humaneval,entropy_std,0.05834416695392747,0.018129128283435388,0.5348574654247813,0.5348574654247813,0.5348574654247813,higher_better,1640,0.0,0.27987804878048783,0.03609091076733137
llama,humaneval,failure_risk,0.011670744747904412,0.6367234743359083,0.5055794450624355,0.5055794450624355,0.5055794450624355,higher_better,1640,0.0,0.27987804878048783,0.7139689564910445
llama,humaneval,failure_risk_is_zero,-0.010339837484419535,0.6756375653123662,0.4951501533909265,0.5048498466090735,0.5048498466090735,lower_better,1640,0.0,0.27987804878048783,0.7459684381520494
llama,humaneval,focused_head_mean,-0.1036316711978624,2.612106483645669e-05,0.43136978189525876,0.5686302181047412,0.5686302181047412,lower_better,1640,0.0,0.27987804878048783,8.894909973256568e-05
llama,humaneval,focused_head_mean_zscore,-0.10363167119786239,2.612106483645669e-05,0.43136978189525876,0.5686302181047412,0.5686302181047412,lower_better,1640,0.0,0.27987804878048783,8.894909973256568e-05
llama,humaneval,focused_head_rate,-0.1036316711978624,2.612106483645669e-05,0.43136978189525876,0.5686302181047412,0.5686302181047412,lower_better,1640,0.0,0.27987804878048783,8.894909973256568e-05
llama,humaneval,hidden_max_abs_last_layer_mean,-0.11980645968969561,1.1409458978207551e-06,0.4199535492059276,0.5800464507940724,0.5800464507940724,lower_better,1640,0.0,0.27987804878048783,5.217153000184828e-06
llama,humaneval,hidden_max_abs_last_layer_mean_zscore,-0.1198064596896956,1.1409458978208074e-06,0.4199535492059276,0.5800464507940724,0.5800464507940724,lower_better,1640,0.0,0.27987804878048783,5.217153000184828e-06
llama,humaneval,hidden_std_last_layer_mean,0.10982625300297011,8.283467217811401e-06,0.5758754720252953,0.5758754720252953,0.5758754720252953,higher_better,1640,0.0,0.27987804878048783,3.23594493481704e-05
llama,humaneval,hidden_std_last_layer_mean_zscore,0.10982625300297008,8.283467217811401e-06,0.5758754720252953,0.5758754720252953,0.5758754720252953,higher_better,1640,0.0,0.27987804878048783,3.23594493481704e-05
llama,humaneval,high_entropy_frac,0.03210851075216946,0.19372464389898478,0.5485169135863961,0.5485169135863961,0.5485169135863961,higher_better,1640,0.0,0.27987804878048783,0.2689696236108222
llama,humaneval,high_entropy_steps,0.031734327841021426,0.19897197369420327,0.5473454976119717,0.5473454976119717,0.5473454976119717,higher_better,1640,0.0,0.27987804878048783,0.2743547982125332
llama,humaneval,l2_norm_cross_layer_max,0.03533547708462419,0.15262136644973834,0.5241818996862081,0.5241818996862081,0.5241818996862081,higher_better,1640,0.0,0.27987804878048783,0.22493399565599248
llama,humaneval,l2_norm_cross_layer_max_zscore,0.0353354770846242,0.15262136644973834,0.5241818996862081,0.5241818996862081,0.5241818996862081,higher_better,1640,0.0,0.27987804878048783,0.22493399565599248
llama,humaneval,l2_norm_last_layer_mean,0.10978270547462265,8.352439012588033e-06,0.575851490280937,0.575851490280937,0.575851490280937,higher_better,1640,0.0,0.27987804878048783,3.23594493481704e-05
llama,humaneval,l2_norm_last_layer_mean_zscore,0.10978270547462267,8.352439012588033e-06,0.575851490280937,0.575851490280937,0.575851490280937,higher_better,1640,0.0,0.27987804878048783,3.23594493481704e-05
llama,humaneval,l2_norm_slope,0.09154070677160939,0.0002055584603510561,0.5623645262037453,0.5623645262037453,0.5623645262037453,higher_better,1640,0.0,0.27987804878048783,0.0006100748800327216
llama,humaneval,late50p_entropy_mean,0.06307336466300895,0.010622651286308014,0.49561779740591316,0.5043822025940868,0.5043822025940868,lower_better,1640,0.0,0.27987804878048783,0.02321910602108542
llama,humaneval,late50p_margin_mean,-0.059356092797167095,0.016215641508196727,0.504885819225611,0.504885819225611,0.504885819225611,higher_better,1640,0.0,0.27987804878048783,0.03309627777855925
llama,humaneval,late50p_surprisal_mean,0.0582127456545574,0.018391593606103367,0.4932325362170458,0.5067674637829542,0.5067674637829542,lower_better,1640,0.0,0.27987804878048783,0.0363138154187299
llama,humaneval,margin_diff_std,0.01985738435156047,0.4216113472122636,0.5070663132126498,0.5070663132126498,0.5070663132126498,higher_better,1640,0.0,0.27987804878048783,0.5225719188627098
llama,humaneval,margin_early_late_delta,-0.0696577715857312,0.0047695064600812975,0.47596014603037573,0.5240398539696243,0.5240398539696243,lower_better,1640,0.0,0.27987804878048783,0.011688904089668937
llama,humaneval,margin_mean,-0.06148321845137152,0.012762153872135546,0.49234336692622294,0.5076566330737771,0.5076566330737771,lower_better,1640,0.0,0.27987804878048783,0.027251199852381846
llama,humaneval,margin_min,0.010897919858598105,0.6592066889188078,0.4860629170286988,0.5139370829713013,0.5139370829713013,lower_better,1640,0.0,0.27987804878048783,0.7340907534087241
llama,humaneval,margin_range,-0.010897919858598093,0.6592066889188078,0.5139370829713013,0.5139370829713013,0.5139370829713013,higher_better,1640,0.0,0.27987804878048783,0.7340907534087241
llama,humaneval,margin_slope,-0.04566179270210551,0.06449882780758968,0.4925831843698059,0.5074168156301941,0.5074168156301941,lower_better,1640,0.0,0.27987804878048783,0.10645597344773093
llama,humaneval,margin_std,0.034109237734903396,0.16738125458820635,0.5148013481429827,0.5148013481429827,0.5148013481429827,higher_better,1640,0.0,0.27987804878048783,0.2406570482634878
llama,humaneval,max_compound_severity,-0.06386886412396112,0.009677023870825006,0.4881318036669932,0.5118681963330067,0.5118681963330067,lower_better,1640,0.0,0.27987804878048783,0.021515582283243226
llama,humaneval,n_compound_signals,-0.06386886412396112,0.009677023870825006,0.4881318036669932,0.5118681963330067,0.5118681963330067,lower_better,1640,0.0,0.27987804878048783,0.021515582283243226
llama,humaneval,n_warning_signals,0.01250067431371337,0.6129461568948112,0.505132093292675,0.505132093292675,0.505132093292675,higher_better,1640,0.0,0.27987804878048783,0.689697675671205
llama,humaneval,perplexity_max,0.062350435619419754,0.011552311473555068,0.5493710326354646,0.5493710326354646,0.5493710326354646,higher_better,1640,0.0,0.27987804878048783,0.024914485077967098
llama,humaneval,perplexity_mean,0.04808829776959378,0.051526432729751374,0.5303212262419315,0.5303212262419315,0.5303212262419315,higher_better,1640,0.0,0.27987804878048783,0.08868779300424252
llama,humaneval,repetition_detected,-0.015398978661551757,0.5331711226498804,0.4995766299745978,0.5004233700254022,0.5004233700254022,lower_better,1640,0.0,0.27987804878048783,0.6306429915072626
llama,humaneval,risk_score,-0.0078778876594972,0.7498843719112439,0.5132886534988442,0.5132886534988442,0.5132886534988442,higher_better,1640,0.0,0.27987804878048783,0.7994723931388666
llama,humaneval,risk_score_is_one,-0.021784091027155384,0.3779821055524953,0.49915325994919557,0.5008467400508044,0.5008467400508044,lower_better,1640,0.0,0.27987804878048783,0.47671427347458956
llama,humaneval,risk_score_is_zero,0.024244557183844148,0.32648162649444623,0.5013319091866684,0.5013319091866684,0.5013319091866684,higher_better,1640,0.0,0.27987804878048783,0.4233138523885906
llama,humaneval,surprisal_diff_std,0.052900071940119524,0.03218091610051374,0.5208982454586877,0.5208982454586877,0.5208982454586877,higher_better,1640,0.0,0.27987804878048783,0.058288324575347224
llama,humaneval,surprisal_early_late_delta,0.06611417519990193,0.007399486135722621,0.5252389411875391,0.5252389411875391,0.5252389411875391,higher_better,1640,0.0,0.27987804878048783,0.01728327628091168
llama,humaneval,surprisal_max,0.04688923649279074,0.057634755315491254,0.5370038315448487,0.5370038315448487,0.5370038315448487,higher_better,1640,0.0,0.27987804878048783,0.09660540593037005
llama,humaneval,surprisal_mean,0.0713943383575714,0.003819000404453661,0.5155742982111463,0.5155742982111463,0.5155742982111463,higher_better,1640,0.0,0.27987804878048783,0.009577105665432241
llama,humaneval,surprisal_p90,0.06576686891730325,0.007716956811013842,0.5064344864862871,0.5064344864862871,0.5064344864862871,higher_better,1640,0.0,0.27987804878048783,0.01783168234544984
llama,humaneval,surprisal_range,0.04688923649279074,0.057634755315491254,0.5370038315448487,0.5370038315448487,0.5370038315448487,higher_better,1640,0.0,0.27987804878048783,0.09660540593037005
llama,humaneval,surprisal_slope,0.0361224570871439,0.1436837153369633,0.5080108249904534,0.5080108249904534,0.5080108249904534,higher_better,1640,0.0,0.27987804878048783,0.21420129913137156
llama,humaneval,surprisal_std,0.05481166018381517,0.026440543434285216,0.5280097550357051,0.5280097550357051,0.5280097550357051,higher_better,1640,0.0,0.27987804878048783,0.05002056023971501
llama,humaneval,surprisal_volatility,-0.03514304785508085,0.19263261261565254,0.4766225572838799,0.5233774427161201,0.5233774427161201,lower_better,1376,0.1609756097560976,0.27987804878048783,0.2680286029297359
llama,humaneval,topk_mass_mean,-0.021839880592484498,0.37676163478016184,0.4405464886114386,0.5594535113885615,0.5594535113885615,lower_better,1640,0.0,0.27987804878048783,0.47610308145071234
llama,humaneval,topk_mass_std,0.037635081964043735,0.1276380856281192,0.5607697402039186,0.5607697402039186,0.5607697402039186,higher_better,1640,0.0,0.27987804878048783,0.19522893948319886
llama,humaneval,warning_density_per_100t,0.009843088545579108,0.6903940064972285,0.5054457007188988,0.5054457007188988,0.5054457007188988,higher_better,1640,0.0,0.27987804878048783,0.7545353415603155
mistral7b,gsm8k,attn_entropy_norm_mean,0.12969287467608284,0.002202956925912349,0.5622044524733011,0.5622044524733011,0.5622044524733011,higher_better,555,0.0,0.5747747747747748,0.005678538370778047
mistral7b,gsm8k,attn_entropy_norm_std,-0.02308215462543846,0.5873874671864479,0.49314595398756705,0.5068540460124329,0.5068540460124329,lower_better,555,0.0,0.5747747747747748,0.6803480820507606
mistral7b,gsm8k,collapsed_rate_mean,-0.002286297533506487,0.957142127753016,0.48250624302640666,0.5174937569735933,0.5174937569735933,lower_better,555,0.0,0.5747747747747748,0.9601100103196919
mistral7b,gsm8k,collapsed_rate_mean_zscore,-0.0022862975335064765,0.957142127753016,0.48250624302640666,0.5174937569735933,0.5174937569735933,lower_better,555,0.0,0.5747747747747748,0.9601100103196919
mistral7b,gsm8k,compound_density_per_100t,0.19400816021443454,4.1437356136867e-06,0.6311500451623187,0.6311500451623187,0.6311500451623187,higher_better,555,0.0,0.5747747747747748,1.70764136436643e-05
mistral7b,gsm8k,concentration_max_mean,0.021819273751178682,0.6080001811052144,0.5307767918814091,0.5307767918814091,0.5307767918814091,higher_better,555,0.0,0.5747747747747748,0.689697675671205
mistral7b,gsm8k,concentration_min_mean,0.20645135418817936,9.311784630000792e-07,0.6216991658254077,0.6216991658254077,0.6216991658254077,higher_better,555,0.0,0.5747747747747748,4.365742504065589e-06
mistral7b,gsm8k,cs_confident_repetition_risk,0.023440350508560345,0.5816002664281591,0.5056851389405451,0.5056851389405451,0.5056851389405451,higher_better,555,0.0,0.5747747747747748,0.6755751748276821
mistral7b,gsm8k,early10_entropy_mean,-0.16036160229597088,0.00014828055845427456,0.3992880293289411,0.6007119706710589,0.6007119706710589,lower_better,555,0.0,0.5747747747747748,0.00044415519129590577
mistral7b,gsm8k,early10_entropy_slope,-0.11723286112364485,0.005689892695560826,0.4324026353541257,0.5675973646458743,0.5675973646458743,lower_better,555,0.0,0.5747747747747748,0.0135843563617264
mistral7b,gsm8k,early10_margin_mean,0.16143005407294844,0.00013369793925205773,0.5974974762233675,0.5974974762233675,0.5974974762233675,higher_better,555,0.0,0.5747747747747748,0.0004080309749815158
mistral7b,gsm8k,early10_margin_slope,0.0818666797081317,0.05391245912217826,0.5446708463949843,0.5446708463949843,0.5446708463949843,higher_better,555,0.0,0.5747747747747748,0.09227873294192945
mistral7b,gsm8k,early10_surprisal_mean,-0.14190715997000197,0.0008006944815682999,0.4221149248180224,0.5778850751819776,0.5778850751819776,lower_better,555,0.0,0.5747747747747748,0.0021858621501041776
